Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Fariza_zor		OTTO	38997071	119,9900	NikeFreeTrainer5.0Trainingsschuh	44	Schwarz	3007_Fariza_zor		1,0000	464
