Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Marina_pik		NEXT	877081	17,5000	T-ShirtsViererpack(3–16Jahre)	140	Blau,Gelb,Wei?,Orang	2044_Marina_pik		1,0000	363
Marina_pik		NEXT	949736	11,5000	Batik-T-Shirt(3–16Jahre)	140	Blau-wei?es Batik	2046_Marina_pik		1,0000	363
Marina_pik		NEXT	977350	19,0000	SchlupfshortsZweierpack(3–16Jahre)	140	neon kariert , blau	2047_Marina_pik		1,0000	363
