Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
MuzTom		ZARA	2631001009	59,9500	Leatherplatformsandals	36	Blue	2313_MuzTom		1,0000	391
