Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Zhandos_ko		H&M	416070	14,9900	Chino	110	Koralle	2881_Zhandos_ko		1,0000	450
Zhandos_ko		H&M	416059	14,9900	Chino	104	Beige	2882_Zhandos_ko		1,0000	450
Zhandos_ko		H&M	382884	7,9900	2er-PackT-Shirts	92	Limegrun	2902_Zhandos_ko		1,0000	450
