Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
MuzTom		H&M	334482	10,0000	SweatshirtmitV-Ausschnitt	M	Wei?	2154_MuzTom		1,0000	368
MuzTom		H&M	332624	15,0000	Satinpyjama	L	Hellila/Gemustert	2155_MuzTom		1,0000	368
MuzTom		H&M	442595	12,9900	Peplumshirt	L	Schwarz/Gepunktet	2156_MuzTom		1,0000	368
MuzTom		H&M	442587	6,0000	JerseyshirtmitPerlen	L	Naturwei?	2157_MuzTom		1,0000	368
