Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Nadezhda_du		H&M	373385	12,9900	BadeanzugmitDruck	110/116	Hellrosa/Frozen	2293_Nadezhda_du		1,0000	386
