Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
MuzTom		H&M	398364	49,9900	Spitzenkleid	L	Puderbeige 	2297_MuzTom		1,0000	388
