Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Baxyt_kenzh		H&M	318943	6,0000	PaillettenshirtmitDruck	98/104	Mint/Frost	3132_Baxyt_kenzh		1,0000	476
Baxyt_kenzh		H&M	306085	6,0000	SweatshirtmitKangurutasche	98/104	Hellbeige	3133_Baxyt_kenzh		1,0000	476
