Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
ShakDiyo		H&M	435067	7,9900	NachthemdausJersey	98(104	Wei?	2736_ShakDiyo		1,0000	435
ShakDiyo		H&M	360136	14,9900	Superstretch-Treggings	38	Schwarz	2737_ShakDiyo		1,0000	435
ShakDiyo		ZARA	1509100	19,9500	JACKEMITSCHALKRAGEN	M	Schwarz	2738_ShakDiyo		1,0000	435
ShakDiyo		H&M	386965	12,9900	2er-PackPyjamas	92	Dunkelblau	2739_ShakDiyo		1,0000	435
ShakDiyo		H&M	390583	12,9900	Jerseypyjama	98(104	Wei?/Frost	2740_ShakDiyo		1,0000	435
