Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
KunZar		H&M	447834	6,9900	Basic-T-Shirt	XL	Wei?	1998_KunZar		1,0000	357
KunZar		H&M	447856	6,9900	Basic-T-Shirt	XL	Bitte Gro?e wahlen	1999_KunZar		1,0000	357
KunZar		H&M	415479	12,9900	BadeanzugmitDruck	98/104	Hellrosa	2002_KunZar		1,0000	357
KunZar		H&M	412557	6,9900	KleidmitPuffarmeln	110/116	Gelb/Herzen	2004_KunZar		1,0000	357
KunZar		H&M	412557	6,9900	KleidmitPuffarmeln	110/116	Hellrosa	2005_KunZar		1,0000	357
KunZar		H&M	475458	9,9900	Baumwollkleid	110	Grun	2006_KunZar		1,0000	357
KunZar		H&M	322462	7,0000	7er-PackStrumpfe	31/33	Hellrosa	2007_KunZar		1,0000	357
KunZar		H&M	534369	14,9900	Langarmbluse	36	Gelb	2010_KunZar		1,0000	357
KunZar		H&M	415479	12,9900	BadeanzugmitDruck	110/116	Hellrosa	2011_KunZar		1,0000	357
