Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Almira_sag		H&M	346031	12,0000	Latzshorts	GROSSE 110	Hellblau	3046_Almira_sag		1,0000	471
Almira_sag		H&M	308341	15,0000	Blusenkleid	34	Khakigrun 	3048_Almira_sag		1,0000	471
Almira_sag		H&M	330096	5,0000	Strickmutze	134/152 	Blau/New York 	3049_Almira_sag		1,0000	471
