Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
LiNat		H&M	383314	12,9900	Kapuzenjacke	86	Schwarz	2745_LiNat		1,0000	436
LiNat		H&M	374536	17,9900	Sandalen	18/19	Schwarz	2746_LiNat		1,0000	436
LiNat		H&M	396122	7,9900	Baumwollshorts	86	Gelb	2747_LiNat		1,0000	436
LiNat		H&M	414023	5,9900	Jumpsuit	86	Dunkelblau	2748_LiNat		1,0000	436
LiNat		H&M	451552	5,9900	Jerseyleggings	98	Schwarz	2749_LiNat		1,0000	436
LiNat		H&M	307033	8,9900	Riemensandalen	25	Koralle	2750_LiNat		1,0000	436
LiNat		H&M	362525	9,9900	Jumpsuit	98/104	Naturwei?	2751_LiNat		1,0000	436
