Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Darya_yers		H&M	372209	12,9900	Jerseypyjama	110/116	lila	2961_Darya_yers		1,0000	456
Darya_yers		H&M	342821	12,9900	nachthemd	110/116	Turkis/Frost	2962_Darya_yers		1,0000	456
Darya_yers		H&M	456261	12,9900	nachthemd	134/140	hellrosa	2963_Darya_yers		1,0000	456
