Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Ekaterina4		BONPRIX	95336495	22,9900	Pantolette	39	braun	2675_Ekaterina4		1,0000	425
Ekaterina4		BONPRIX	95336495	22,9900	Pantolette	38	braun	2676_Ekaterina4	http://www.bonprix.de/produkt/pantolette-braun-953364/	1,0000	425
