Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
ZhivVas		H&M	367285	19,9900	Baumwollhemd	S	Rot/Grun	2721_ZhivVas		1,0000	432
ZhivVas		H&M	395121	19,9900	KurzarmhemdinOxfordqualitat	S	Turkis	2722_ZhivVas		1,0000	432
ZhivVas		H&M	360336	9,9900	TanktopausBaumwolle	S	Dunkelblau/Gestreift	2723_ZhivVas		1,0000	432
ZhivVas		H&M	534551	19,9900	Feinstrick-Pullover	S	Rot	2724_ZhivVas		1,0000	432
