Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Indira_kam		KIK24	141684009851	9,9900	kleid	40	dack	2712_Indira_kam		1,0000	431
Indira_kam		KIK24	168246009381	15,9900	trenchcoat	40	natur	2713_Indira_kam		1,0000	431
Indira_kam		KIK24	1418230097612	5,0000	tshirt	xxl		2714_Indira_kam		1,0000	431
Indira_kam		KIK24	1418230097611	5,0000	tshirt	xxl		2715_Indira_kam		1,0000	431
Indira_kam		KIK24	140713004431	9,9900	jeans	40		2716_Indira_kam		1,0000	431
