Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Indira_kam		KIK24	179446008691	5,9900	bermudas	92		1866_Indira_kam		1,0000	339
Indira_kam		KIK24	182885009081	9,9900	pushapanty-spitze	85B		1867_Indira_kam		1,0000	339
Indira_kam		KIK24	151576008131	5,9900	nachthemd	xl		1868_Indira_kam		1,0000	339
Indira_kam		BONPRIX	91754581	5,9900	hose	48	helllimone	1869_Indira_kam		1,0000	339
Indira_kam		OTTO	692517F	19,9900	steppjacke	40	khaki	1871_Indira_kam		1,0000	339
Indira_kam		OTTO	301251R	9,5000	tunika	46	corale bedrukt	1872_Indira_kam		1,0000	339
Indira_kam		H&M	383559	5,9900	poloshirt	80		1873_Indira_kam		1,0000	339
