Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
MuzTom		ZARA	1544001009	59,9500	Leatherplatformhighheeledsandal	37	Blue	2295_MuzTom		1,0000	387
MuzTom		BERSHKA	1070031	25,9900	Bershkaheeledankleboots	38	Black	2296_MuzTom		1,0000	387
