Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
EreGal		H&M	536972	19,9900	Sweathose	XXL	Dunkelgrau	1811_EreGal		0,9500	330
EreGal		H&M	536555	19,9900	Kapuzenjacke	XXL	Dunkelgrau	1812_EreGal		0,9500	330
EreGal		H&M	367547	9,9900	3erPackBoxershorts	XXL	Grau	1813_EreGal		0,9500	330
EreGal		H&M	448623	9,9900	2erPackTanktops	XXL	Schwarz	1814_EreGal		0,9500	330
EreGal		H&M	423564	7,9900	StretchTShirt	XXL	Turkis	1815_EreGal		0,9500	330
