Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount	SiteOrder
Zhandos_ko		H&M	303623	6,3900	T-ShirtmitDruck	98/104	Grun/Glow	2868_Zhandos_ko		1,0000	447
Zhandos_ko		H&M	386354	29,9900	EinreihigesSakko	104	Hellblau	2869_Zhandos_ko		1,0000	447
Zhandos_ko		H&M	307110	8,9900	Chino	104	Beige	2870_Zhandos_ko		1,0000	447
Zhandos_ko		H&M	307121	8,9900	Chino	110	Koralle	2871_Zhandos_ko		1,0000	447
Zhandos_ko		H&M	415313	9,9900	Schlupfhose	98	Petrol	2872_Zhandos_ko		1,0000	447
